"adviceToOthers","completenessScore","cons","customerSupportRating","easeOfUseRating","functionalityRating","generalComments","globalReviewId","id","incentivized","isAuthenticated","overallRating","profilePictureUrl","pros","reasonForChoosing","reasonForSwitching","recommendationRating","reviewerAnonymityOn","reviewerCompanySize","reviewerFirstName","reviewerIndustry","reviewerJobTitle","reviewerLastName","sourceSite","timeUsedProduct","title","valueForMoneyRating","vendorReply","writtenOn","alternativesConsidered","switchedProducts"
null,0.4491753506325919,"- for the moment doesn't have dark screen.
- It's still in development and it has some little bugs.",null,1,1,"I'm implementing automatic scripts for regression testing.","Capterra___1486866","1486866","VendorReferredIncentivized",TRUE,1,null,"- easy to use
- eclipse framework behind
- deductive
- entry level friendly. it really thought me lots of concepts about automation.",null,null,1,FALSE,"C","Marius-Adrian","41","QA Engineer","Carp","Capterra","LessThan12Months","Project Katalon",null,null,"2019-04-18T12:50:05Z","",""
null,0.33093535076736724,"Mobile automation is lacking to search the react native app DOM.",0.8,1,0.8,"Overall very nice software , nice object repository and great to automate API's.","Capterra___1486862","1486862","VendorReferredIncentivized",FALSE,0.8,null,"Multiple feactures in very easy and understandable way ,
great to automate API and web but mobile automation needs to tackle the react native apps also.
",null,null,0.9,FALSE,"G","amit","96","SQA","pathak","Capterra","LessThan12Months","Great package in small size.",1,null,"2019-04-18T12:48:05Z","",""
null,0.3596153509904778,"While there is quite a bit of good documentation, there are a lot of dead links in said documentation. There's also a smaller community behind this product, based on my web searches for examples and questions.",null,1,1,null,"Capterra___1486854","1486854","VendorReferredIncentivized",TRUE,1,null,"Katalon offers a very well-thought-out suite of tools to allow anyone, no matter their skill set, to automate tests. The keywords feed into the scripting and vice-versa. The API is straight-forward and the page object detection is flexible and transparent. You can use all the Selenium API in your scripts as well, as long as you use Groovy. The integration with Jenkins was exceptionally smooth, especially compared to other QA automation tools (commercial and open-source) that I've tried.",null,null,1,FALSE,"E","Sarah","135","Dev Ops and QA Automation","Kladstrup","Capterra","LessThan6Months","Flexible Symbiosis with Selenium",1,null,"2019-04-18T12:43:14Z","",""
null,0.5898888014138697,"It needs improve on handling generation of jars each time an API is written. It also needs better handling of errors sometimes it’s nit clear. The profiles approach conflicts sometimes when checking changes into a remote repository since many users can change them. Better organization on the test cases / test suites ",null,1,0.8,"It’s a really good tool we have been using tu automate many of our software screens and daily workflow. It has several limitations but overall is easy to use and handy","Capterra___1486851","1486851","VendorReferredIncentivized",FALSE,0.8,null,"The software can be easily customized to our needs, it’s intuitive, flexible and user friendly even for those who don’t know much about code. The recording is a good option to complete tests if you don’t have a good API",null,null,0.8,FALSE,"E","Valeria","4","Senior Business Analyst","Herrera","Capterra","LessThan12Months","Katalon Review",1,null,"2019-04-18T12:39:39Z","",""
null,0.3239353511063332,"Updating the internal test data sheet   and selection of test case in test suit ",null,0.8,0.8,null,"Capterra___1486850","1486850","VendorReferredIncentivized",TRUE,0.8,null,"This is one of the best tool i have ever user . you don't need to be expert in  coding to user this . easy to use. everything is implemented like report , browser selection etc..",null,null,0.9,FALSE,"F","Shikha","96","Sr software engineer","Mongia","Capterra","LessThan6Months","One of the best tool",0.8,null,"2019-04-18T12:39:38Z","",""
null,0.10852200984036453,"A bit of complex structure but after going through the documentation, it will let you understand the UI and structure.",0.8,0.8,1,"So far so good, still exploring the application. Quite impressed with the tool until now.","Capterra___1486844","1486844","VendorReferredIncentivized",FALSE,0.8,null,"Freeware can be helpful for even large applications.
Documentation provided is very good and can help beginner to start with learning Katalon.",null,null,0.8,FALSE,"I","Deepakkumar","4","Consultant","Kankhar","Capterra","FreeTrial","Good application to automate",1,null,"2019-04-18T12:37:43Z","",""
null,0.5318953516811064,"Just a couple of things that used to work in a now deprecated IDE(not Katalon) aren't  available in this IDE. ",null,1,1,"The IDE allows for quick development of regression tests that are easily updated when changes occur. The Studio provides a way to perform more robust testing not available in the IDE.","Capterra___1486841","1486841","VendorReferredIncentivized",TRUE,1,null,"Simple to use IDE that works in both Chrome and Firefox. Studio has many tools to assist this non-developer get up and running. Also, there are some great contributors in their forums that have very creative ways to test things that aren't normally supported.",null,null,1,TRUE,"G","Dennis","96","Business Analyst","Hohn","Capterra","LessThan12Months","Not a developer",1,null,"2019-04-18T12:36:33Z","",""
null,0.029908685047922556,"Make it blue
Don't have any concerns about the product",null,1,0.8,null,"Capterra___1486839","1486839","VendorReferredIncentivized",FALSE,1,null,"Rich in functionality
Easy to use
Good documentation",null,null,0.9,FALSE,"B","oleg","96","consultant","nevedrov","Capterra","LessThan6Months","easy to use and very powerful",null,null,"2019-04-18T12:35:16Z","",""
null,0.1429753432915867,"It was difficult to figure out how best to automate to run on a schedule.",null,0.6,0.8,null,"Capterra___1486835","1486835","VendorReferredIncentivized",TRUE,0.8,"https://cdn0.capterra-static.com/profile-images/linkedin/9a07eedc9867712e768bb94f3f6b0d69.jpeg","I found recording to be quite easy and intuitive.",null,null,0.7,TRUE,"G","Albert","43","Trading","Shenko","Capterra","FreeTrial","Easy and intuitive ",null,null,"2019-04-18T12:33:36Z","",""
null,0.3398153517987573,"The parameterization and some custumization for many fields, post recording is not that easy.
Actually these product is to be used by the testers but for parametrization, it involved lot of coding knowledge (knew it from user experience) which is not feasible all the time.",0.6,0.8,0.8,"My overall experience, I would is say is just good enough with Katalon which I can use it in the test scenarios where less parameterization is required.","Capterra___1486832","1486832","VendorReferredIncentivized",FALSE,1,null,"Once the test scenarios are automated, they are easy to execute and help a lot in reducing the manual human efforts.",null,null,0.5,FALSE,"I","Vikas","96","Business Analyst","Chouksey","Capterra","LessThan2Years","Katalon review by Vikas Chouksey (vikas.chouksey@tcs.com)",0.8,null,"2019-04-18T12:33:11Z","",""
null,0.17977760457162562,"Users needs to have full knowlegde on its config , else they cannot understand the error generated for same.",0.8,0.8,0.8,"it made my work simpler","Capterra___1486829","1486829","VendorReferredIncentivized",FALSE,0.8,null,"Easy to create test cases , exucute them and simpler than other tools",null,null,0.8,FALSE,"I","kumar","96","Business analyst","pandiri","Capterra","LessThan12Months","Katalon review ",0.8,null,"2019-04-18T12:32:04Z","",""
null,0.5511353519850644,"Sometimes there is an inconsistency between different Operating Systems and browsers. Test cases do fail randomly.",null,1,1,"It is an amazing platform for creating automated test scripts saving a lot of time and money","Capterra___1486824","1486824","VendorReferredIncentivized",FALSE,1,null,"Switching between creating scripts or just design the test flow which then converts itself into scripts is an amazing feature. This also helps people in the team who are not familiar with creating scripts to understand scripting",null,null,1,FALSE,"C","Laks","96","Product Manager","Sahayaprasath","Capterra","LessThan2Years","Game changer for Automation testing",null,null,"2019-04-18T12:29:20Z","",""
null,0.17844201873561247,"Language
I feel good with Java language ",0.8,1,1,"Started with selenium but hated the entire setup so moved to Katalon studio
It's ui is Rich and I like working ","Capterra___1486822","1486822","VendorReferredIncentivized",FALSE,1,null,"Very easy to setup and manage
Updates are often which is good ",null,null,0.7,FALSE,"E","SANIL","99","Qa ","THOMAS","Capterra","LessThan6Months","Excellent option if you hate selenium ",1,null,"2019-04-18T12:28:51Z","",""
null,0.29702868553214207,"I am using Katalon for a couple of months now and so far I like everything about the tool.",0.8,1,1,null,"Capterra___1486817","1486817","VendorReferredIncentivized",FALSE,1,null,"It is easy to learn. It is flexible in a sense that i can code in java an groovy at same time.",null,null,1,FALSE,"F","Jenny","14","Sr. Qa Engineer","Frazier","Capterra","LessThan12Months","Good tool for automation",null,null,"2019-04-18T12:27:34Z","",""
